,Local time year_month_day_hr_min_s,Time in sec since UTC [s],Time since start [s],HMC8041 - 3V3 - CH1 Voltage [V],HMC8041 - 3V3 - CH1 Current [A],HMC8041 - 3V3 - CH1 Energy since inception [Wh],HMC8041 - 3V3 - CH1 Power [W],HMC8041 - 5V - CH1 Voltage [V],HMC8041 - 5V - CH1 Current [A],HMC8041 - 5V - CH1 Energy since inception [Wh],HMC8041 - 5V - CH1 Power [W],HMC8041 - 12V - CH1 Voltage [V],HMC8041 - 12V - CH1 Current [A],HMC8041 - 12V - CH1 Energy since inception [Wh],HMC8041 - 12V - CH1 Power [W],HMC8041 - NRB - CH1 Voltage [V],HMC8041 - NRB - CH1 Current [A],HMC8041 - NRB - CH1 Energy since inception [Wh],HMC8041 - NRB - CH1 Power [W],GRPH CH 1 [C],GRPH CH 2 [C],GRPH CH 3 [C],GRPH CH 4 [C],MOTEM1 current_A,MOTEM1 current_B,MOTEM1 current_C,MOTEM1 motor_theta,MOTEM1 status_flags,MOTEM1 error_flags,MOTEM1 sampled_error_flags,MOTEM1 hall_theta,MOTEM1 Moving,MOTEM1 Move_type,MOTEM1 theta_error,HMC Power total [W],HMC Energy total [Wh]
13468,2020_08_14_14_08_00,1597406880.1083944,8671.570887565613,3.3,0.2496,1.957,0.82368,5.0,0.0153,0.183,0.0765,12.0,0.0903,2.577,1.0836000000000001,9.633,1.0,13.745,9.633,-61.9,-56.65,-62.15,-54.9,2037.0,2800.0,2033.0,14746.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.616779999999999,18.462
13469,2020_08_14_14_08_00,1597406880.7348359,8672.197329044342,3.3,0.2442,1.957,0.8058599999999999,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.578,1.0848,9.633,1.0,13.747,9.633,-61.9,-56.65,-62.15,-54.9,2038.0,2802.0,2033.0,14640.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.600159999999999,18.465
13470,2020_08_14_14_08_01,1597406881.2810583,8672.743551492691,3.3,0.2442,1.957,0.8058599999999999,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.578,1.0848,9.633,1.0,13.748,9.633,-61.9,-56.65,-62.25,-54.9,2037.0,2801.0,2033.0,14547.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.600159999999999,18.466
13471,2020_08_14_14_08_01,1597406881.8310666,8673.293559789658,3.3,0.2495,1.957,0.8233499999999999,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.578,1.0848,9.634,1.0,13.749,9.634,-61.9,-56.65,-62.25,-54.9,2037.0,2801.0,2033.0,14454.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.61865,18.467
13472,2020_08_14_14_08_02,1597406882.375575,8673.838068246841,3.3,0.2442,1.957,0.8058599999999999,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.578,1.0848,9.634,1.0,13.751,9.634,-61.9,-56.65,-62.15,-54.9,2037.0,2801.0,2034.0,14362.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.60116,18.469
13473,2020_08_14_14_08_02,1597406882.9382517,8674.400744915009,3.3,0.2443,1.957,0.80619,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.578,1.0848,9.634,1.0,13.753,9.634,-61.9,-56.65,-62.15,-54.9,2037.0,2801.0,2034.0,14266.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.60149,18.471
13474,2020_08_14_14_08_03,1597406883.505377,8674.967870235443,3.3,0.2496,1.957,0.82368,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.578,1.0848,9.634,1.0,13.754,9.634,-61.9,-56.65,-62.25,-54.95,2037.0,2800.0,2034.0,14170.0,3.0,0.0,0.0,13743.0,1.0,backward,1.0,11.61898,18.472
13475,2020_08_14_14_08_04,1597406884.1984859,8675.660979032516,3.3,0.2442,1.957,0.8058599999999999,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.579,1.0848,9.634,1.0,13.756,9.634,-61.9,-56.65,-62.25,-54.9,2038.0,2800.0,2034.0,14118.0,3.0,0.0,0.0,13743.0,0.0,rest,1.0,11.60116,18.475
13476,2020_08_14_14_08_04,1597406884.8399634,8676.302456617355,3.3,0.2495,1.958,0.8233499999999999,5.0,0.0153,0.183,0.0765,12.0,0.0903,2.579,1.0836000000000001,9.634,1.0,13.757,9.634,-61.9,-56.65,-62.25,-54.9,2046.0,2802.0,2037.0,14118.0,3.0,0.0,0.0,13743.0,0.0,rest,1.0,11.61745,18.477
13477,2020_08_14_14_08_05,1597406885.3833063,8676.845799446106,3.3,0.2442,1.958,0.8058599999999999,5.0,0.0153,0.183,0.0765,12.0,0.0903,2.579,1.0836000000000001,9.635,1.0001,13.759,9.635963499999999,-61.9,-56.6,-62.25,-54.9,2046.0,2801.0,2038.0,14118.0,3.0,0.0,0.0,13743.0,0.0,rest,1.0,11.601923499999998,18.479
13478,2020_08_14_14_08_06,1597406886.0697238,8677.532217025757,3.3,0.2496,1.958,0.82368,5.0,0.0153,0.183,0.0765,12.0,0.0903,2.579,1.0836000000000001,9.634,1.0,13.761,9.634,-61.9,-56.6,-62.15,-54.9,2036.0,2801.0,2033.0,14118.0,3.0,0.0,0.0,13743.0,0.0,rest,1.0,11.61778,18.481
13479,2020_08_14_14_08_06,1597406886.7685423,8678.231035470963,3.3,0.2442,1.958,0.8058599999999999,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.579,1.0848,9.634,1.0,13.763,9.634,-61.9,-56.6,-62.15,-54.9,2038.0,2800.0,2034.0,14118.0,3.0,0.0,0.0,13743.0,0.0,rest,1.0,11.60116,18.483
13480,2020_08_14_14_08_07,1597406887.5815992,8679.044092416763,3.3,0.2442,1.958,0.8058599999999999,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.58,1.0848,9.635,1.0001,13.765,9.635963499999999,-61.9,-56.6,-62.15,-54.9,2040.0,2800.0,2036.0,14118.0,3.0,0.0,0.0,13743.0,0.0,rest,1.0,11.603123499999999,18.486
13481,2020_08_14_14_08_08,1597406888.358459,8679.820952177048,3.3,0.2442,1.958,0.8058599999999999,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.58,1.0848,9.635,1.0,13.767,9.635,-61.9,-56.6,-62.15,-54.95,2037.0,2800.0,2033.0,14118.0,3.0,0.0,0.0,13743.0,0.0,rest,1.0,11.60216,18.488
13482,2020_08_14_14_08_08,1597406888.9596052,8680.422098398209,3.3,0.2495,1.959,0.8233499999999999,5.0,0.0153,0.183,0.0765,12.0,0.0903,2.58,1.0836000000000001,9.634,1.0,13.769,9.634,-61.9,-56.6,-62.15,-54.95,2038.0,2800.0,2033.0,14118.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.61745,18.491
13483,2020_08_14_14_08_09,1597406889.562817,8681.025310277939,3.3,0.2442,1.959,0.8058599999999999,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.58,1.0848,9.635,1.0001,13.771,9.635963499999999,-61.9,-56.65,-62.25,-54.9,2037.0,2802.0,2033.0,14220.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.603123499999999,18.493000000000002
13484,2020_08_14_14_08_10,1597406890.234244,8681.696737289429,3.3,0.2496,1.959,0.82368,5.0,0.0153,0.183,0.0765,12.0,0.0904,2.58,1.0848,9.634,1.0,13.772,9.634,-61.9,-56.65,-62.25,-54.95,2037.0,2800.0,2033.0,14334.0,3.0,0.0,0.0,13743.0,1.0,forward,1.0,11.61898,18.494
